country,A/RES/76/161,A/RES/76/160,A/RES/76/155,A/RES/76/166,A/RES/76/165,A/RES/76/163,A/RES/76/162,A/RES/76/175,A/RES/75/182,A/RES/75/189,A/RES/75/183,A/RES/75/178,A/RES/75/179,A/RES/75/181,A/RES/75/177,A/RES/74/159,A/RES/74/149,A/RES/74/150,A/RES/74/163,A/RES/74/155,A/RES/74/152,A/RES/74/154,A/RES/73/172,A/RES/73/167,A/RES/73/175,A/RES/73/173,A/RES/73/166,A/RES/73/171,A/RES/73/165,A/RES/73/170,A/RES/73/169,A/RES/72/246,A/RES/72/172,A/RES/72/167,A/RES/72/164,A/RES/72/185,A/RES/72/168,A/RES/72/166,A/RES/72/174,A/RES/72/170,A/RES/72/173,A/RES/72/178,A/RES/71/193,A/RES/71/190,A/RES/71/192,A/RES/71/198,A/RES/71/189,A/RES/71/197,A/RES/71/187,A/RES/70/151,A/RES/70/149,A/RES/70/152,A/RES/70/161,A/RES/70/171,A/RES/70/156,A/RES/70/159,A/RES/70/168,A/RES/70/155,A/RES/69/186,A/RES/69/171,A/RES/69/170,A/RES/69/178,A/RES/69/180,A/RES/69/176,A/RES/69/182,A/RES/69/173,A/RES/69/181,A/RES/68/241,A/RES/68/175,A/RES/68/168,A/RES/68/162,A/RES/68/161,A/RES/68/159,A/RES/68/158,A/RES/67/176,A/RES/67/175,A/RES/67/173,A/RES/67/171,A/RES/67/170,A/RES/67/168,A/RES/67/165,A/RES/67/162,A/RES/66/155,A/RES/66/159,A/RES/66/156,A/RES/66/161,A/RES/66/154,A/RES/66/153,A/RES/65/224,A/RES/65/223,A/RES/65/222,A/RES/65/217,A/RES/65/219,A/RES/65/216,A/RES/65/208,A/RES/65/206,A/RES/64/174,A/RES/64/173,A/RES/64/172,A/RES/64/170,A/RES/64/160,A/RES/64/157,A/RES/64/156,A/RES/63/189,A/RES/63/188,A/RES/63/187,A/RES/63/182,A/RES/63/179,A/RES/63/178,A/RES/63/176,A/RES/63/171,A/RES/63/168,A/RES/63/167,A/RES/62/166,A/RES/62/164,A/RES/62/163,A/RES/62/162,A/RES/62/161,A/RES/62/154,A/RES/62/151,A/RES/62/150,A/RES/62/149,A/RES/61/173,A/RES/61/170,A/RES/61/169,A/RES/61/166,A/RES/61/164,A/RES/61/163,A/RES/61/162,A/RES/61/160,A/RES/61/159,A/RES/61/156,A/RES/61/154,A/RES/60/165,A/RES/60/164,A/RES/60/163,A/RES/60/162,A/RES/60/157,A/RES/60/155,A/RES/60/152,A/RES/60/150,A/RES/59/204,A/RES/59/203,A/RES/59/202,A/RES/59/201,A/RES/59/199,A/RES/59/197,A/RES/59/188,A/RES/59/195,A/RES/59/193,A/RES/59/185,A/RES/59/184,A/RES/58/193,A/RES/58/192,A/RES/58/189,A/RES/58/188,A/RES/58/187,A/RES/58/186,A/RES/58/184,A/RES/58/180,A/RES/58/179,A/RES/58/174,A/RES/58/173,A/RES/58/172,A/RES/58/171,A/RES/57/228A,A/RES/57/227,A/RES/57/226,A/RES/57/223,A/RES/57/222,A/RES/57/217,A/RES/57/216,A/RES/57/214,A/RES/57/213,A/RES/57/205,A/RES/56/165,A/RES/56/160,A/RES/56/159,A/RES/56/155,A/RES/56/154,A/RES/56/152,A/RES/56/151,A/RES/56/150,A/RES/56/148,A/RES/55/110,A/RES/55/107,A/RES/55/102,A/RES/55/101,A/RES/55/100,A/RES/55/96,A/RES/55/92,A/RES/54/175,A/RES/54/173,A/RES/54/172,A/RES/54/169,A/RES/54/168,A/RES/54/165,A/RES/54/164,A/RES/53/155,A/RES/53/143,A/RES/53/141,A/RES/52/136,A/RES/52/133,A/RES/52/131,A/RES/52/129,A/RES/52/121,A/RES/52/120,A/RES/52/119,A/RES/51/103,A/RES/51/100,A/RES/51/89,A/RES/50/185,A/RES/50/175,A/RES/50/172,A/RES/49/190,A/RES/49/186,A/RES/49/182,A/RES/49/180,A/RES/48/131,A/RES/48/124,A/RES/48/123,A/RES/42/119,A/RES/42/115,A/RES/76/78,A/RES/76/77,A/RES/76/79,A/RES/75/95,A/RES/75/93,A/RES/75/94,A/RES/74/86,A/RES/74/84,A/RES/74/83,A/RES/74/85,A/RES/73/93,A/RES/73/95,A/RES/73/94,A/RES/73/92,A/RES/72/80,A/RES/72/81,A/RES/72/83,A/RES/72/82,A/RES/71/94,A/RES/71/91,A/RES/71/93,A/RES/71/92,A/RES/70/85,A/RES/70/86,A/RES/70/84,A/RES/70/83,A/RES/69/87,A/RES/69/86,A/RES/69/88,A/RES/69/89,A/RES/68/79,A/RES/68/78,A/RES/68/77,A/RES/68/76,A/RES/67/117,A/RES/67/116,A/RES/67/115,A/RES/67/114,A/RES/66/73,A/RES/66/72,A/RES/66/75,A/RES/66/74,A/RES/65/272,A/RES/65/99,A/RES/65/101,A/RES/65/100,A/RES/65/98,A/RES/64/90,A/RES/64/89,A/RES/64/88,A/RES/64/87,A/RES/63/93,A/RES/63/94,A/RES/63/92,A/RES/63/91,A/RES/62/105,A/RES/62/104,A/RES/62/103,A/RES/62/102,A/RES/61/115,A/RES/61/114,A/RES/61/113,A/RES/61/112,A/RES/60/102,A/RES/60/103,A/RES/60/101,A/RES/60/100,A/RES/59/120,A/RES/59/119,A/RES/59/118,A/RES/59/117,A/RES/58/95,A/RES/58/94,A/RES/58/93,A/RES/58/92,A/RES/58/91,A/RES/57/123,A/RES/57/122,A/RES/57/121,A/RES/57/120,A/RES/57/119,A/RES/57/117,A/RES/56/58,A/RES/56/57,A/RES/56/56,A/RES/56/55,A/RES/56/54,A/RES/56/52,A/RES/55/129,A/RES/55/128,A/RES/55/127,A/RES/55/126,A/RES/55/125,A/RES/55/123,A/RES/54/75,A/RES/54/74,A/RES/54/73,A/RES/54/72,A/RES/54/71,A/RES/54/69,A/RES/53/52,A/RES/53/51,A/RES/53/50,A/RES/53/49,A/RES/53/48,A/RES/53/46,A/RES/52/63,A/RES/52/62,A/RES/52/61,A/RES/52/60,A/RES/52/59,A/RES/52/57,A/RES/51/130,A/RES/51/129,A/RES/51/128,A/RES/51/127,A/RES/51/126,A/RES/51/124,A/RES/50/28G,A/RES/50/28F,A/RES/50/28E,A/RES/50/28D,A/RES/50/28C,A/RES/50/28A,A/RES/49/35G,A/RES/49/35F,A/RES/49/35E,A/RES/49/35D,A/RES/49/35C,A/RES/49/35A,A/RES/48/40J,A/RES/48/40I,A/RES/48/40H,A/RES/48/40G,A/RES/48/40F,A/RES/48/40E,A/RES/48/40D,A/RES/48/40A,A/RES/47/69K,A/RES/47/69J,A/RES/47/69I,A/RES/47/69H,A/RES/47/69G,A/RES/47/69F,A/RES/47/69E,A/RES/47/69D,A/RES/47/69A,A/RES/46/46K,A/RES/46/46J,A/RES/46/46I,A/RES/46/46H,A/RES/46/46G,A/RES/46/46F,A/RES/46/46E,A/RES/46/46D,A/RES/46/46A,A/RES/45/73K,A/RES/45/73J,A/RES/45/73I,A/RES/45/73H,A/RES/45/73G,A/RES/45/73F,A/RES/45/73E,A/RES/45/73D,A/RES/45/73A,A/RES/44/47K,A/RES/44/47J,A/RES/44/47I,A/RES/44/47H,A/RES/44/47G,A/RES/44/47F,A/RES/44/47E,A/RES/44/47D,A/RES/44/47A,A/RES/43/57J,A/RES/43/57I,A/RES/43/57H,A/RES/43/57G,A/RES/43/57F,A/RES/43/57E,A/RES/43/57D,A/RES/43/57A,A/RES/40/165K,A/RES/40/165J,A/RES/40/165I,A/RES/40/165H,A/RES/40/165G,A/RES/40/165F,A/RES/40/165E,A/RES/40/165D,A/RES/40/165A,A/RES/76/105,A/RES/76/104,A/RES/75/122,A/RES/75/121,A/RES/75/123,A/RES/74/113,A/RES/74/112,A/RES/73/122,A/RES/73/123,A/RES/72/111,A/RES/72/102,A/RES/72/110,A/RES/71/121,A/RES/71/122,A/RES/70/231,A/RES/70/103,A/RES/69/106,A/RES/69/107,A/RES/68/97,A/RES/68/96,A/RES/67/134,A/RES/67/133,A/RES/66/91,A/RES/66/90,A/RES/65/119,A/RES/65/118,A/RES/65/117,A/RES/65/116,A/RES/64/106,A/RES/64/105,A/RES/61/128[B-XI],A/RES/61/128[B-IX],A/RES/61/128[B-X],A/RES/61/128[B-VIII],A/RES/61/128[B-VII],A/RES/61/128[B-VI],A/RES/61/128[B-V],A/RES/61/128[B-IV],A/RES/61/128[B-III],A/RES/61/128[B-II],A/RES/61/128[B-I],A/RES/63/110,A/RES/63/109,A/RES/61/128[B],A/RES/61/128[A],A/RES/62/120,A/RES/62/119,A/RES/61/130,A/RES/61/129,A/RES/61/128A-B,A/RES/61/125,A/RES/60/120,A/RES/60/119,A/RES/60/118,A/RES/59/136,A/RES/59/135,A/RES/59/131,A/RES/58/111,A/RES/58/110,A/RES/57/140,A/RES/57/139,A/RES/57/132,A/RES/56/74,A/RES/56/73,A/RES/56/66,A/RES/55/147,A/RES/55/146,A/RES/55/145,A/RES/55/138,A/RES/54/92,A/RES/54/91,A/RES/54/84,A/RES/53/69,A/RES/53/68,A/RES/53/61,A/RES/52/79,A/RES/52/78,A/RES/52/72,A/RES/51/147,A/RES/51/146,A/RES/51/140,A/RES/50/40,A/RES/50/39,A/RES/50/38[A],A/RES/50/33,A/RES/49/90,A/RES/49/89,A/RES/49/40,A/RES/50/38[B],A/RES/48/53,A/RES/48/52,A/RES/48/46,A/RES/47/24,A/RES/47/23,A/RES/46/72,A/RES/46/71,A/RES/45/32,A/RES/45/35,A/RES/45/34,A/RES/45/33,A/RES/44/102,A/RES/44/101,A/RES/44/100,A/RES/43/47,A/RES/43/46,A/RES/43/45,A/RES/43/33,A/RES/42/79,A/RES/42/78,A/RES/42/72,A/RES/42/71,A/RES/41/42,A/RES/41/41B,A/RES/41/41A,A/RES/41/16,A/RES/40/58,A/RES/40/57,A/RES/40/56,A/RES/40/50,A/RES/38/55,A/RES/38/54,A/RES/76/228,A/RES/76/179,A/RES/76/178,A/RES/75/238,A/RES/75/193,A/RES/75/191,A/RES/75/192,A/RES/74/246,A/RES/74/169,A/RES/74/168,A/RES/74/167,A/RES/73/264,A/RES/73/263,A/RES/73/182,A/RES/73/181,A/RES/72/248,A/RES/72/190,A/RES/72/191,A/RES/72/189,A/RES/71/203,A/RES/71/204,A/RES/71/205,A/RES/70/234,A/RES/70/173,A/RES/70/172,A/RES/69/188,A/RES/69/190,A/RES/69/189,A/RES/68/184,A/RES/68/182,A/RES/67/183,A/RES/67/182,A/RES/66/230,A/RES/66/174,A/RES/66/176,A/RES/66/175,A/RES/65/241,A/RES/65/226,A/RES/65/225,A/RES/64/238,A/RES/64/176,A/RES/64/175,A/RES/63/245,A/RES/63/191,A/RES/63/190,A/RES/62/222,A/RES/62/169,A/RES/62/168,A/RES/62/167,A/RES/61/232,A/RES/61/176,A/RES/61/175,A/RES/61/174,A/RES/60/170,A/RES/60/174,A/RES/60/173,A/RES/60/172,A/RES/60/171,A/RES/59/207,A/RES/59/206,A/RES/59/205,A/RES/58/196,A/RES/58/195,A/RES/58/194,A/RES/57/230,A/RES/57/233,A/RES/57/232,A/RES/56/175,A/RES/56/174,A/RES/56/173,A/RES/56/171,A/RES/55/117,A/RES/55/116,A/RES/55/115,A/RES/55/114,A/RES/54/184,A/RES/54/183,A/RES/54/182,A/RES/54/179,A/RES/54/178,A/RES/54/177,A/RES/53/164,A/RES/53/163,A/RES/53/158,A/RES/53/157,A/RES/52/147,A/RES/52/144,A/RES/52/143,A/RES/52/142,A/RES/52/141,A/RES/52/140,A/RES/52/139,A/RES/51/116,A/RES/51/113,A/RES/51/112,A/RES/51/111,A/RES/51/109,A/RES/51/107,A/RES/51/106,A/RES/47/116G,A/RES/47/116F,A/RES/47/116E,A/RES/47/116D,A/RES/46/79E,A/RES/46/79D,A/RES/46/79C,A/RES/46/79B,A/RES/45/176G,A/RES/45/176F,A/RES/45/176E,A/RES/45/176D,A/RES/45/176C,A/RES/45/176B,A/RES/44/27L,A/RES/44/27K,A/RES/44/27I,A/RES/44/27H,A/RES/44/27G,A/RES/44/27F,A/RES/44/27E,A/RES/44/27D,A/RES/44/27C,A/RES/44/27A,A/RES/44/1,A/RES/43/50K,A/RES/43/50J,A/RES/43/50H,A/RES/43/50F,A/RES/43/50E,A/RES/43/50D,A/RES/43/50C,A/RES/43/50B,A/RES/43/50A,A/RES/43/13,A/RES/42/23G,A/RES/42/23F,A/RES/42/23E,A/RES/42/23D,A/RES/42/23C,A/RES/42/23B,A/RES/42/23A,A/RES/41/35H,A/RES/41/35F,A/RES/41/35E,A/RES/41/35D,A/RES/41/35C,A/RES/41/35B,A/RES/41/35A,A/RES/40/64I,A/RES/40/64G,A/RES/40/64F,A/RES/40/64E,A/RES/40/64D,A/RES/40/64C,A/RES/40/64B,A/RES/40/64A,A/RES/39/72G,A/RES/39/72E,A/RES/39/72D,A/RES/39/72C,A/RES/39/72B,A/RES/39/72A,A/RES/39/2,A/RES/38/39K,A/RES/38/39J,A/RES/38/39I,A/RES/38/39G,A/RES/38/39F,A/RES/38/39E,A/RES/38/39D,A/RES/38/39C,A/RES/38/39B,A/RES/38/39A,A/RES/38/11,A/RES/76/151,A/RES/76/150,A/RES/75/171,A/RES/75/172,A/RES/74/138,A/RES/74/139,A/RES/73/158,A/RES/73/159,A/RES/72/158,A/RES/72/160,A/RES/71/182,A/RES/71/184,A/RES/70/141,A/RES/70/142,A/RES/69/165,A/RES/69/163,A/RES/68/154,A/RES/68/152,A/RES/67/159,A/RES/67/158,A/RES/66/147,A/RES/66/146,A/RES/65/203,A/RES/65/202,A/RES/64/151,A/RES/64/150,A/RES/63/165,A/RES/63/164,A/RES/62/146,A/RES/62/145,A/RES/61/152,A/RES/61/151,A/RES/60/146,A/RES/59/179,A/RES/59/178,A/RES/58/163,A/RES/58/162,A/RES/58/161,A/RES/57/198,A/RES/57/196,A/RES/56/232,A/RES/56/142,A/RES/55/87,A/RES/55/86,A/RES/54/152,A/RES/54/151,A/RES/52/114,A/RES/52/112,A/RES/51/83,A/RES/51/82,A/RES/50/140,A/RES/50/138,A/RES/49/151,A/RES/49/150,A/RES/49/149,A/RES/48/94,A/RES/48/92,A/RES/47/84,A/RES/47/82,A/RES/46/89,A/RES/46/87,A/RES/45/132,A/RES/45/130,A/RES/44/81,A/RES/44/79,A/RES/43/107,A/RES/43/106,A/RES/42/96,A/RES/42/95,A/RES/41/102,A/RES/41/101,A/RES/40/25,A/RES/39/17,A/RES/38/17,A/RES/76/190,A/RES/76/191,A/RES/75/203,A/RES/74/200,A/RES/74/201,A/RES/73/219,A/RES/72/201,A/RES/72/202,A/RES/70/185,A/RES/68/200,A/RES/66/186,A/RES/65/142,A/RES/64/189,A/RES/64/188,A/RES/62/184,A/RES/62/183,A/RES/61/186,A/RES/60/185,A/RES/60/184,A/RES/59/221,A/RES/58/198,A/RES/56/179,A/RES/54/200,A/RES/52/181,A/RES/50/96,A/RES/48/168,A/RES/46/210,A/RES/44/218,A/RES/44/217,A/RES/44/215,A/RES/44/214,A/RES/43/187,A/RES/43/185,A/RES/42/176,A/RES/42/174,A/RES/42/173,A/RES/41/165,A/RES/41/164,A/RES/40/191,A/RES/40/188,A/RES/40/185,A/RES/40/183,A/RES/39/211,A/RES/39/210,A/RES/76/72,A/RES/75/239,A/RES/74/19,A/RES/73/124,A/RES/72/73,A/RES/71/257,A/RES/70/235,A/RES/69/245,A/RES/68/70,A/RES/67/78,A/RES/66/231,A/RES/65/37A,A/RES/64/71,A/RES/63/111,A/RES/62/215,A/RES/61/222,A/RES/60/30,A/RES/59/24,A/RES/58/240,A/RES/57/141,A/RES/56/12,A/RES/55/7,A/RES/54/31,A/RES/53/32,A/RES/52/26,A/RES/51/34,A/RES/50/23,A/RES/49/28,A/RES/48/263,A/RES/48/28,A/RES/47/65,A/RES/46/78,A/RES/45/145,A/RES/44/26,A/RES/43/18,A/RES/42/20,A/RES/41/34,A/RES/40/63,A/RES/39/73,A/RES/76/87,A/RES/75/104,A/RES/74/95,A/RES/73/105,A/RES/72/93,A/RES/71/104,A/RES/70/96,A/RES/69/99,A/RES/68/89,A/RES/67/127,A/RES/66/84,A/RES/65/110,A/RES/64/99,A/RES/63/103,A/RES/62/114,A/RES/61/231,A/RES/60/112,A/RES/59/129,A/RES/58/104,A/RES/57/133,A/RES/56/67,A/RES/55/139,A/RES/54/85,A/RES/53/62,A/RES/52/73,A/RES/51/141,A/RES/50/34,A/RES/49/41,A/RES/48/47,A/RES/47/16,A/RES/46/65,A/RES/45/18,A/RES/44/85,A/RES/43/30,A/RES/42/75,A/RES/41/15,A/RES/40/53,A/RES/76/200,A/RES/76/199,A/RES/75/209,A/RES/75/211,A/RES/74/208,A/RES/74/215,A/RES/73/224,A/RES/73/225,A/RES/72/209,A/RES/72/215,A/RES/71/218,A/RES/71/221,A/RES/70/198,A/RES/70/194,A/RES/69/212,A/RES/69/210,A/RES/68/209,A/RES/68/206,A/RES/67/202,A/RES/67/201,A/RES/66/195,A/RES/66/192,A/RES/65/147,A/RES/64/195,A/RES/63/211,A/RES/62/188,A/RES/50/199,A/RES/50/198,A/RES/50/197,A/RES/50/193,A/RES/50/191,A/RES/50/190,A/RES/50/188,A/RES/49/204,A/RES/49/203,A/RES/49/202,A/RES/49/200,A/RES/49/198,A/RES/49/196,A/RES/48/147,A/RES/48/145,A/RES/48/144,A/RES/48/142,A/RES/76/145,A/RES/75/165,A/RES/74/132,A/RES/73/152,A/RES/72/153,A/RES/71/174,A/RES/70/136,A/RES/69/155,A/RES/68/144,A/RES/66/136,A/RES/65/195,A/RES/64/254,A/RES/64/10,A/RES/63/160,A/RES/62/219,A/RES/61/295,A/RES/61/178,A/RES/58/123,A/RES/52/169F,A/RES/51/30I,A/RES/42/205,A/RES/42/204,A/RES/42/203,A/RES/42/202,A/RES/42/201,A/RES/42/200,A/RES/42/199,A/RES/75/225,A/RES/73/240,A/RES/71/236,A/RES/69/227,A/RES/67/217,A/RES/65/167,A/RES/76/192,A/RES/75/204,A/RES/74/202,A/RES/73/220,A/RES/72/203,A/RES/54/197,A/RES/46/216,A/RES/42/184,A/RES/40/200,A/RES/40/197,A/RES/39/167,A/RES/57/5,A/RES/55/6,A/RES/53/10,A/RES/51/22,A/RES/75/284,A/RES/75/260,A/RES/75/130,A/RES/73/132
AFGHANISTAN,Y,Y,Y,Y,Y,Y,Y,Y,Y,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,A,Y,Y,,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,A,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,N,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,,Y,,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,,,,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,A,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,,,Y,Y,Y,Y,,Y,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,Y,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,A,N,Y,,N,,Y,A,,N,Y,,A,N,Y,,,N,,N,,,N,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,Y,N,N,,,,,N,N,,,,,,A,N,Y,,,N,Y,Y,N,A,A,N,Y,Y,N,A,Y,,,N,,N,Y,Y,A,N,Y,N,N,A,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,Y,Y,,Y,Y,Y,Y,Y,Y,,,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,Y,,Y,,,Y,,,,Y,Y,Y,,,,Y,,,,,,,,Y,Y,,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,,Y,,Y,N,Y,A,Y,,A,Y,Y,N,Y,Y,A,Y,A,Y,Y,Y,Y,Y,A,A,N,Y,A,Y,N,Y,A,N,A,N,Y,N,N,Y,A,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,,,,Y,Y,Y,Y,
